Dates,US,EE,BP,CD,SF,SK,NIB,AU,NZ,JY
14-Jan-16,1,0.920386562,0.693818081,1.4366,1.0051,8.5514,8.7733,1.431639227,1.544640099,118.06
15-Jan-16,1,0.916086479,0.70136064,1.4541,1.0012,8.5819,8.8351,1.456876457,1.54726907,116.98
18-Jan-16,1,0.918105031,0.702099277,1.456,1.0053,8.5776,8.9011,1.456452083,1.549907006,117.32
19-Jan-16,1,0.916758343,0.706314451,1.4579,1.0035,8.541,8.8101,1.447387466,1.559819061,117.64
20-Jan-16,1,0.918273646,0.704622322,1.4504,1.0043,8.5923,8.8779,1.447596989,1.555209953,116.94
21-Jan-16,1,0.919624793,0.70318543,1.4266,1.0075,8.5605,8.7951,1.428775539,1.531393568,117.7
22-Jan-16,1,0.926268989,0.701016474,1.4119,1.0161,8.5845,8.7384,1.428163382,1.540120129,118.78
25-Jan-16,1,0.92174394,0.701803635,1.4291,1.0128,8.566,8.7593,1.437814522,1.549426712,118.3
26-Jan-16,1,0.919963201,0.696864111,1.4118,1.0168,8.5381,8.7026,1.427551749,1.538698261,118.42
27-Jan-16,1,0.918020747,0.702543206,1.4096,1.0151,8.5112,8.6621,1.423082396,1.554726368,118.68
28-Jan-16,1,0.914076782,0.696281855,1.4029,1.0138,8.5073,8.6135,1.411631846,1.543209877,118.82
29-Jan-16,1,0.923275782,0.702049986,1.3976,1.0231,8.5789,8.6789,1.411631846,1.542257866,121.14
01-Feb-16,1,0.918442322,0.692856648,1.3948,1.0198,8.5281,8.6892,1.405678943,1.527183873,120.99
02-Feb-16,1,0.915834783,0.693962526,1.4055,1.0186,8.5563,8.7284,1.420656343,1.534919417,119.97
03-Feb-16,1,0.900495272,0.684790796,1.3781,1.0043,8.4313,8.5658,1.394894685,1.499925004,117.9
04-Feb-16,1,0.892140244,0.68544794,1.3754,0.9933,8.4005,8.5037,1.388696014,1.487431206,116.78
05-Feb-16,1,0.89621796,0.689512515,1.3917,0.991,8.454,8.5601,1.415027593,1.508523156,116.87
08-Feb-16,1,0.893415528,0.692856648,1.3927,0.987,8.4454,8.5889,1.411034288,1.508978422,115.85
09-Feb-16,1,0.885504295,0.690989497,1.3867,0.9728,8.4158,8.5853,1.414427157,1.506931887,115.11
10-Feb-16,1,0.885582713,0.688610384,1.3926,0.9737,8.3769,8.5136,1.40944327,1.495662579,113.35
11-Feb-16,1,0.883158174,0.690750846,1.3937,0.9725,8.3759,8.5595,1.406667604,1.488759863,112.42
12-Feb-16,1,0.888415068,0.689512515,1.385,0.9771,8.4017,8.6007,1.406074241,1.508978422,113.25
15-Feb-16,1,0.89637863,0.692760651,1.3834,0.9871,8.4859,8.6214,1.400756408,1.504211793,114.6
16-Feb-16,1,0.897343862,0.699007409,1.3864,0.9887,8.5055,8.627,1.406271973,1.519756839,114.07
17-Feb-16,1,0.898634076,0.699594235,1.3672,0.9925,8.5154,8.5435,1.391788448,1.507613448,114.1
18-Feb-16,1,0.900333123,0.697495989,1.3726,0.993,8.4441,8.5914,1.397233478,1.505117399,113.24
19-Feb-16,1,0.898472597,0.694155213,1.3766,0.9904,8.449,8.5576,1.398992725,1.507840772,112.63
22-Feb-16,1,0.906618314,0.706713781,1.3706,0.9997,8.499,8.6022,1.383700014,1.492760113,112.92
23-Feb-16,1,0.907441016,0.713165026,1.3793,0.9913,8.4884,8.6084,1.388503194,1.505343971,112.1
24-Feb-16,1,0.908017797,0.718029726,1.3702,0.9888,8.4899,8.6665,1.389660923,1.501726986,112.18
25-Feb-16,1,0.907605736,0.716229767,1.353,0.9904,8.5022,8.6292,1.381978994,1.487431206,113
26-Feb-16,1,0.914578379,0.720928556,1.3513,0.9968,8.5638,8.6852,1.403311816,1.508523156,114
29-Feb-16,1,0.919709372,0.718545664,1.354,0.9984,8.5672,8.6932,1.400364095,1.517450683,112.69
01-Mar-16,1,0.920132499,0.716743119,1.341,0.9974,8.6215,8.6504,1.393728223,1.508523156,114.01
02-Mar-16,1,0.920132499,0.710328172,1.3417,0.9968,8.6092,8.6645,1.370801919,1.498127341,113.48
03-Mar-16,1,0.912658574,0.705318098,1.3404,0.9922,8.5264,8.5926,1.360174102,1.487209994,113.69
04-Mar-16,1,0.908677874,0.702790077,1.3317,0.9927,8.4843,8.4767,1.344266703,1.468213185,113.74
07-Mar-16,1,0.907935355,0.701016474,1.3282,0.9955,8.4714,8.5024,1.338867318,1.470372004,113.46
08-Mar-16,1,0.908182726,0.703482237,1.3409,0.9957,8.4849,8.5645,1.344266703,1.482359917,112.62
09-Mar-16,1,0.909173561,0.703383274,1.3248,0.9973,8.4465,8.5202,1.335826877,1.502855425,113.35
10-Mar-16,1,0.894694462,0.700231076,1.3346,0.985,8.38,8.516,1.341561578,1.49970006,113.19
11-Mar-16,1,0.89637863,0.695313586,1.3209,0.9824,8.3412,8.4134,1.321877065,1.481700993,113.86
14-Mar-16,1,0.90065748,0.699202909,1.326,0.9872,8.3429,8.4712,1.330671989,1.497902936,113.82
15-Mar-16,1,0.900171032,0.70666384,1.3356,0.9872,8.3149,8.5481,1.341021859,1.514921982,113.18
16-Mar-16,1,0.890947969,0.701311452,1.3097,0.9769,8.2151,8.4554,1.323977228,1.487209994,112.56
17-Mar-16,1,0.88354833,0.69051236,1.2976,0.9676,8.1792,8.3219,1.307360439,1.459427904,111.39
18-Mar-16,1,0.887311446,0.690798563,1.3004,0.9695,8.2316,8.3702,1.314405889,1.469723692,111.55
21-Mar-16,1,0.889600569,0.695942654,1.3101,0.9699,8.236,8.4186,1.319609396,1.478852411,111.95
22-Mar-16,1,0.891503967,0.703828829,1.3049,0.9727,8.2291,8.4036,1.311991603,1.480823338,112.37
23-Mar-16,1,0.894374385,0.7083658,1.3204,0.9752,8.264,8.4797,1.327668614,1.491201909,112.38
24-Mar-16,1,0.89493467,0.706563979,1.3248,0.9757,8.2934,8.4854,1.32837407,1.492091913,112.9
25-Mar-16,1,0.895495657,0.707613926,1.327,0.9776,8.3044,8.4757,1.332090049,1.495662579,113.08
28-Mar-16,1,0.893176134,0.701557458,1.3187,0.9738,8.2857,8.4348,1.325381047,1.487431206,113.45
29-Mar-16,1,0.885661146,0.695216908,1.3074,0.9668,8.1982,8.3942,1.311131506,1.459854015,112.7
30-Mar-16,1,0.881989769,0.695507025,1.2966,0.965,8.1298,8.3044,1.303611002,1.444877908,112.43
31-Mar-16,1,0.878734622,0.69637883,1.3004,0.9618,8.1178,8.2685,1.305994515,1.447387466,112.57
01-Apr-16,1,0.87788605,0.702888873,1.3011,0.958,8.137,8.3196,1.302592158,1.448435689,111.69
04-Apr-16,1,0.87788605,0.70106562,1.3088,0.9589,8.1281,8.3295,1.314924392,1.463271876,111.34
05-Apr-16,1,0.878425861,0.706164819,1.3137,0.9561,8.1335,8.3297,1.325732467,1.469723692,110.34
06-Apr-16,1,0.877269936,0.708064859,1.3089,0.9558,8.1498,8.321,1.315962627,1.465416178,109.79
07-Apr-16,1,0.878889084,0.711439954,1.3145,0.9558,8.1687,8.3226,1.332445037,1.475579165,108.21
08-Apr-16,1,0.877269936,0.70781427,1.2988,0.9536,8.1539,8.237,1.323451562,1.468644441,108.07
11-Apr-16,1,0.87657784,0.70229651,1.2898,0.9542,8.1136,8.2017,1.316655695,1.458151064,107.94
12-Apr-16,1,0.878271562,0.700525394,1.2759,0.9552,8.0807,8.1683,1.301405518,1.444251878,108.54
13-Apr-16,1,0.886996629,0.704027035,1.2817,0.9668,8.141,8.2341,1.30667712,1.445295563,109.34
14-Apr-16,1,0.887468939,0.706464147,1.2844,0.9669,8.1339,8.233,1.299545159,1.460493647,109.4
15-Apr-16,1,0.886210564,0.704126179,1.2822,0.9679,8.1317,8.2511,1.294498382,1.445295563,108.76
18-Apr-16,1,0.883938831,0.700378204,1.2784,0.9643,8.1169,8.2172,1.290322581,1.438848921,108.82
19-Apr-16,1,0.880436697,0.694540908,1.2671,0.9619,8.0853,8.1178,1.279918085,1.419446416,109.21
20-Apr-16,1,0.885190759,0.697739325,1.2655,0.9722,8.1296,8.1188,1.283038235,1.432870039,109.84
21-Apr-16,1,0.885896527,0.698177756,1.2735,0.9752,8.1405,8.2033,1.292323598,1.446759259,109.46
22-Apr-16,1,0.891106755,0.694299799,1.2672,0.9786,8.1621,8.2463,1.297353399,1.459427904,111.79
25-Apr-16,1,0.887468939,0.69051236,1.2678,0.975,8.1316,8.2058,1.29617628,1.458789205,111.2
26-Apr-16,1,0.885190759,0.685776985,1.2604,0.9735,8.1198,8.1579,1.290489095,1.449485433,111.31
27-Apr-16,1,0.883236177,0.687616035,1.2599,0.9711,8.0942,8.1619,1.317349493,1.460706982,111.46
28-Apr-16,1,0.880902044,0.684509549,1.2555,0.9667,8.0691,8.1381,1.31147541,1.43636886,108.11
29-Apr-16,1,0.873286176,0.684369012,1.2556,0.9599,8.0324,8.051,1.315270288,1.43328078,106.5
02-May-16,1,0.867001907,0.681523887,1.253,0.9544,7.9599,8.0154,1.304291118,1.424501425,106.41
03-May-16,1,0.86986778,0.687994496,1.2724,0.9545,8.0585,8.1238,1.336005344,1.446340758,106.6
04-May-16,1,0.870549317,0.689845475,1.2869,0.9576,8.0689,8.1537,1.341021859,1.453488372,107.01
05-May-16,1,0.876808417,0.690369348,1.2853,0.9677,8.1112,8.1757,1.339584729,1.452643812,107.26
06-May-16,1,0.876885303,0.693144798,1.2909,0.9725,8.139,8.2055,1.357588922,1.463914507,107.12
09-May-16,1,0.878503031,0.694107031,1.2962,0.9712,8.1649,8.2257,1.366867141,1.477541371,108.32
10-May-16,1,0.879352796,0.692424872,1.291,0.976,8.1598,8.2165,1.358142062,1.479289941,109.27
11-May-16,1,0.875196919,0.69213732,1.2853,0.971,8.1405,8.1658,1.355932203,1.46627566,108.41
12-May-16,1,0.878966336,0.691993634,1.2846,0.9705,8.1836,8.1317,1.365187713,1.46627566,109.02
13-May-16,1,0.884251481,0.696136443,1.294,0.9755,8.2488,8.2026,1.37532664,1.47601476,108.63
16-May-16,1,0.883314195,0.694348007,1.2895,0.9776,8.261,8.1688,1.371930306,1.472537182,109.03
17-May-16,1,0.883938831,0.691419484,1.2909,0.9805,8.2565,8.1816,1.365187713,1.468213185,109.14
18-May-16,1,0.891583452,0.684978423,1.3034,0.9877,8.3534,8.3152,1.383317195,1.483679525,110.19
19-May-16,1,0.892618049,0.684415851,1.3094,0.9907,8.3582,8.3646,1.383508578,1.482799526,109.96
20-May-16,1,0.890947969,0.689560061,1.3113,0.9903,8.3153,8.3281,1.384657989,1.4781966,110.15
23-May-16,1,0.891265597,0.690417012,1.3143,0.9895,8.3403,8.3496,1.38427464,1.478633742,109.24
24-May-16,1,0.897585495,0.683246789,1.3123,0.9934,8.3141,8.3548,1.392175971,1.484119917,109.99
25-May-16,1,0.896458987,0.680410968,1.302,0.9913,8.2954,8.3642,1.389274799,1.484119917,110.19
26-May-16,1,0.893335716,0.681663258,1.2979,0.9893,8.2832,8.2788,1.383891503,1.483459427,109.76
27-May-16,1,0.89968511,0.683854202,1.3021,0.9947,8.351,8.3366,1.392369813,1.49231458,110.31
30-May-16,1,0.897827258,0.683060109,1.3049,0.9922,8.3346,8.3457,1.392175971,1.493875112,111.12
31-May-16,1,0.898311175,0.690464683,1.3093,0.9939,8.3333,8.3789,1.382361073,1.478633742,110.73
01-Jun-16,1,0.893814802,0.693673696,1.3078,0.9881,8.2959,8.3057,1.377979881,1.466920933,109.54
02-Jun-16,1,0.896780558,0.693337031,1.3096,0.9904,8.3286,8.3352,1.383317195,1.468428781,108.87
03-Jun-16,1,0.879739597,0.68880011,1.2937,0.9759,8.1425,8.173,1.357404642,1.437194596,106.53
06-Jun-16,1,0.880669309,0.692424872,1.2817,0.9706,8.1246,8.1709,1.357588922,1.444460494,107.56
07-Jun-16,1,0.880436697,0.687521485,1.2735,0.9653,8.1289,8.1121,1.340662287,1.432870039,107.37
08-Jun-16,1,0.877577885,0.689464975,1.2693,0.9593,8.1097,8.101,1.338508901,1.426533524,106.99
09-Jun-16,1,0.883704489,0.691658597,1.2724,0.9646,8.1762,8.1566,1.345713901,1.407459536,107.1
10-Jun-16,1,0.888809884,0.701409834,1.2783,0.9649,8.3103,8.2736,1.356300014,1.417434444,106.97
13-Jun-16,1,0.885582713,0.700770848,1.2837,0.9644,8.2354,8.2653,1.353729525,1.416229996,106.26
14-Jun-16,1,0.892299456,0.708516367,1.2872,0.9633,8.3101,8.3625,1.359064963,1.43000143,106.11
15-Jun-16,1,0.888099467,0.704027035,1.2912,0.9614,8.3107,8.3079,1.350074254,1.421666193,106.01
16-Jun-16,1,0.890868597,0.704076604,1.2967,0.965,8.3394,8.3903,1.358142062,1.419446416,104.26
17-Jun-16,1,0.886760663,0.696475832,1.2894,0.96,8.3314,8.3624,1.353729525,1.418640942,104.16
20-Jun-16,1,0.883860704,0.680364675,1.2806,0.9621,8.2444,8.2793,1.341021859,1.404494382,103.94
21-Jun-16,1,0.889521437,0.682500683,1.2817,0.9622,8.2792,8.3163,1.342281879,1.404099972,104.75
22-Jun-16,1,0.885269122,0.679948324,1.2844,0.9585,8.2619,8.2922,1.333155579,1.39586823,104.41
23-Jun-16,1,0.878348704,0.672178531,1.2753,0.958,8.1621,8.1462,1.313542624,1.379310345,106.16
24-Jun-16,1,0.899523253,0.731047591,1.3004,0.972,8.4648,8.3331,1.339405304,1.403705783,102.22
27-Jun-16,1,0.907029478,0.756143667,1.3072,0.9785,8.5559,8.5731,1.36425648,1.429388222,102
28-Jun-16,1,0.903750565,0.74940048,1.3025,0.9819,8.5067,8.4764,1.353912808,1.419043565,102.75
29-Jun-16,1,0.898876404,0.744657085,1.2935,0.9797,8.4569,8.3935,1.342101731,1.405876564,102.83
30-Jun-16,1,0.900414191,0.751258358,1.2924,0.976,8.4597,8.3634,1.342101731,1.401738155,103.2
01-Jul-16,1,0.897988506,0.753749906,1.2912,0.9733,8.4361,8.3437,1.333688984,1.393728223,102.52
04-Jul-16,1,0.896539358,0.752615338,1.2846,0.9709,8.4181,8.2902,1.326611833,1.383317195,102.56
05-Jul-16,1,0.902853016,0.767931193,1.298,0.9768,8.5237,8.407,1.339943722,1.397819402,101.74
06-Jul-16,1,0.900900901,0.773335396,1.2962,0.9749,8.5243,8.432,1.329787234,1.402131239,101.32
07-Jul-16,1,0.903913947,0.774713356,1.3002,0.9787,8.5792,8.5092,1.337077149,1.383508578,100.77
08-Jul-16,1,0.904895485,0.771962328,1.3044,0.9833,8.5814,8.5246,1.321178491,1.368738024,100.54
11-Jul-16,1,0.904322662,0.769349131,1.3117,0.9828,8.5747,8.5057,1.327668614,1.385041551,102.8
12-Jul-16,1,0.904077389,0.754887899,1.3042,0.989,8.54,8.4327,1.311819494,1.369863014,104.69
13-Jul-16,1,0.901713255,0.760629801,1.2978,0.9853,8.4974,8.4255,1.314405889,1.374381528,104.49
14-Jul-16,1,0.899280576,0.749456644,1.2892,0.9809,8.4973,8.3644,1.310272537,1.389081817,105.35
15-Jul-16,1,0.906207522,0.758035173,1.2974,0.9827,8.588,8.4836,1.319609396,1.405283867,104.88
18-Jul-16,1,0.902934537,0.75443229,1.2945,0.9824,8.5489,8.4473,1.317349493,1.405283867,106.16
19-Jul-16,1,0.907358679,0.762718328,1.302,0.9856,8.6118,8.5121,1.332622601,1.417836382,106.12
20-Jul-16,1,0.907852928,0.757116899,1.3057,0.9873,8.5992,8.4984,1.337255951,1.423284942,106.89
21-Jul-16,1,0.906947216,0.755686541,1.3088,0.9857,8.5941,8.4923,1.334222815,1.429183936,105.82
22-Jul-16,1,0.910995718,0.762834694,1.3127,0.9871,8.6513,8.5515,1.340123291,1.429183936,106.13
25-Jul-16,1,0.90950432,0.761035008,1.3217,0.9859,8.6407,8.5656,1.338688086,1.429388222,105.81
26-Jul-16,1,0.910249408,0.761614623,1.3188,0.9924,8.6601,8.5696,1.332977873,1.417635384,104.66
27-Jul-16,1,0.904322662,0.756258035,1.3189,0.9859,8.6287,8.5384,1.334935256,1.413227812,105.4
28-Jul-16,1,0.902771509,0.759647524,1.3156,0.9809,8.6397,8.5557,1.332800213,1.41382723,105.27
29-Jul-16,1,0.89493467,0.755857899,1.303,0.9695,8.5569,8.4459,1.316482359,1.389081817,102.06
01-Aug-16,1,0.895816537,0.758782912,1.3124,0.9685,8.5954,8.498,1.326963907,1.39431121,102.39
02-Aug-16,1,0.890947969,0.748671109,1.311,0.9642,8.5133,8.4284,1.314233145,1.38064338,100.89
03-Aug-16,1,0.89694143,0.750469043,1.3067,0.9732,8.5468,8.4545,1.317870322,1.396843135,101.24
04-Aug-16,1,0.898472597,0.762951095,1.3019,0.9741,8.5204,8.4398,1.310959622,1.394116827,101.22
05-Aug-16,1,0.902038607,0.764935363,1.3172,0.9807,8.5668,8.5076,1.312508203,1.399776036,101.82
08-Aug-16,1,0.901875902,0.766871166,1.3154,0.9824,8.5805,8.4701,1.30701869,1.400952648,102.45
09-Aug-16,1,0.899523253,0.769053295,1.3119,0.9813,8.533,8.4065,1.303271211,1.395478649,101.88
10-Aug-16,1,0.894774517,0.768639508,1.3058,0.975,8.4643,8.2707,1.298195508,1.387732445,101.29
11-Aug-16,1,0.897907875,0.771843161,1.2993,0.9755,8.4728,8.25,1.298869983,1.387154945,101.96
12-Aug-16,1,0.895896793,0.773993808,1.2951,0.9744,8.4536,8.211,1.306847883,1.389467834,101.3
15-Aug-16,1,0.894134478,0.776397516,1.2924,0.9729,8.4572,8.2143,1.303101381,1.386770212,101.26
16-Aug-16,1,0.886603422,0.766518473,1.2863,0.9618,8.4148,8.1952,1.299545159,1.373437715,100.31
17-Aug-16,1,0.885818053,0.766753565,1.2844,0.9621,8.4247,8.2041,1.306335728,1.37892995,100.28
18-Aug-16,1,0.880746873,0.759416768,1.2782,0.9543,8.3467,8.1512,1.301066875,1.371742112,99.89
19-Aug-16,1,0.883002208,0.764818356,1.2871,0.9605,8.3852,8.2192,1.311131506,1.375137514,100.22
22-Aug-16,1,0.883392226,0.7612088,1.2946,0.9624,8.3741,8.2143,1.311303436,1.375705049,100.33
23-Aug-16,1,0.884564352,0.757690559,1.2913,0.9633,8.3787,8.2142,1.313197636,1.371553971,100.24
24-Aug-16,1,0.887784091,0.755743652,1.2927,0.967,8.3966,8.2192,1.313542624,1.36761488,100.45
25-Aug-16,1,0.886132034,0.758035173,1.2922,0.9677,8.4064,8.2201,1.312680494,1.369487812,100.53
26-Aug-16,1,0.89301661,0.7612088,1.3003,0.9782,8.4817,8.2697,1.322051824,1.381978994,101.84
29-Aug-16,1,0.893734918,0.763009309,1.3011,0.9783,8.4667,8.2783,1.321178491,1.379120121,101.92
30-Aug-16,1,0.897424392,0.764525994,1.3099,0.9839,8.5398,8.3443,1.331735251,1.385041551,102.96
31-Aug-16,1,0.89621796,0.76115086,1.3105,0.9839,8.5605,8.328,1.330317946,1.379310345,103.43
01-Sep-16,1,0.893096365,0.753693096,1.3103,0.9801,8.5535,8.335,1.324327904,1.373060552,103.23
02-Sep-16,1,0.89637863,0.752219046,1.2993,0.9809,8.5865,8.322,1.320480655,1.372495196,103.92
05-Sep-16,1,0.897102359,0.751653638,1.2928,0.9799,8.5687,8.3042,1.318913216,1.368925394,103.43
06-Sep-16,1,0.888494003,0.744047619,1.2844,0.9697,8.4675,8.17,1.300897619,1.348072257,102.02
07-Sep-16,1,0.889758875,0.749568998,1.2884,0.9698,8.4427,8.1803,1.303271211,1.342101731,101.74
08-Sep-16,1,0.888099467,0.752162467,1.2937,0.9726,8.4419,8.1883,1.308386759,1.351533991,102.49
09-Sep-16,1,0.890234132,0.753749906,1.3049,0.9756,8.4937,8.2512,1.326084074,1.365374113,102.69
12-Sep-16,1,0.890075656,0.749793807,1.304,0.9719,8.4773,8.236,1.321702353,1.35998912,101.85
13-Sep-16,1,0.891265597,0.757977715,1.3176,0.9765,8.5259,8.2779,1.339764202,1.37892995,102.56
14-Sep-16,1,0.888888889,0.755572346,1.3195,0.9734,8.4867,8.2385,1.338867318,1.373060552,102.43
15-Sep-16,1,0.889363216,0.755344059,1.316,0.9718,8.4824,8.2321,1.330671989,1.366867141,102.1
16-Sep-16,1,0.896458987,0.769112444,1.3212,0.9804,8.5663,8.3107,1.334935256,1.376273053,102.29
19-Sep-16,1,0.894854586,0.767459708,1.3203,0.9802,8.5652,8.2888,1.327316167,1.371177842,101.93
20-Sep-16,1,0.896780558,0.769941484,1.3189,0.9791,8.5988,8.3097,1.323451562,1.367240908,101.7
21-Sep-16,1,0.893734918,0.767341928,1.3101,0.9739,8.5567,8.2631,1.311647429,1.360544218,100.32
22-Sep-16,1,0.892219843,0.764642912,1.3042,0.9687,8.5494,8.1339,1.308386759,1.367427868,100.76
23-Sep-16,1,0.890789239,0.771247879,1.3172,0.9704,8.5421,8.113,1.311819494,1.380834024,101.02
26-Sep-16,1,0.888572952,0.770712909,1.3227,0.9692,8.5334,8.1089,1.309586171,1.374759417,100.33
27-Sep-16,1,0.891662951,0.767872226,1.3196,0.9708,8.5971,8.1154,1.304291118,1.369675387,100.43
28-Sep-16,1,0.891503967,0.76810815,1.308,0.971,8.5638,8.0351,1.300052002,1.372872048,100.69
29-Sep-16,1,0.891106755,0.771128933,1.3146,0.9662,8.5736,8.0485,1.309586171,1.378739832,101.03
30-Sep-16,1,0.890075656,0.77089115,1.3127,0.9714,8.5739,7.9846,1.30480167,1.372495196,101.35
03-Oct-16,1,0.89198109,0.778694907,1.312,0.9735,8.5662,7.981,1.302931596,1.374570447,101.65
04-Oct-16,1,0.892538379,0.78566939,1.3192,0.979,8.6012,8.0079,1.312335958,1.386962552,102.9
05-Oct-16,1,0.892458724,0.784375245,1.3176,0.9743,8.5892,8.02,1.311991603,1.394116827,103.5
06-Oct-16,1,0.896780558,0.792644261,1.3218,0.9808,8.6289,8.0573,1.318391562,1.395673412,103.95
07-Oct-16,1,0.892777431,0.804246421,1.3296,0.9775,8.6266,8.0862,1.318913216,1.397428731,102.98
10-Oct-16,1,0.897746656,0.808930594,1.3176,0.9825,8.6532,8.0844,1.314578678,1.401345291,103.61
11-Oct-16,1,0.9046499,0.82487833,1.3265,0.9888,8.8199,8.1823,1.326435867,1.41723356,103.51
12-Oct-16,1,0.908512765,0.819403474,1.3276,0.9908,8.8475,8.2179,1.322401481,1.416029453,104.21
13-Oct-16,1,0.904486252,0.816060062,1.3192,0.9862,8.7901,8.1511,1.321178491,1.40944327,103.71
14-Oct-16,1,0.911410864,0.820277254,1.3139,0.9903,8.8424,8.2205,1.312680494,1.411034288,104.18
17-Oct-16,1,0.909090909,0.820815891,1.3129,0.989,8.8119,8.1805,1.310787783,1.401738155,103.89
18-Oct-16,1,0.910663874,0.813140348,1.3109,0.9899,8.827,8.1522,1.304461258,1.390820584,103.87
19-Oct-16,1,0.91124476,0.814000814,1.3114,0.989,8.8355,8.1354,1.295001295,1.382743363,103.44
20-Oct-16,1,0.914996798,0.816060062,1.323,0.9927,8.8718,8.1843,1.311131506,1.390047262,103.95
21-Oct-16,1,0.91877986,0.817394147,1.3332,0.9937,8.9157,8.2491,1.314405889,1.396453009,103.8
24-Oct-16,1,0.918948723,0.817126982,1.3286,0.9935,8.9103,8.2551,1.313887794,1.400952648,104.18
25-Oct-16,1,0.918357976,0.82047916,1.3351,0.9943,8.9258,8.283,1.307873398,1.396063102,104.22
26-Oct-16,1,0.916758343,0.816526496,1.3381,0.9935,8.9092,8.2758,1.30701869,1.397819402,104.47
27-Oct-16,1,0.917683766,0.822097994,1.3386,0.9936,9.0805,8.2671,1.317696666,1.404297149,105.29
28-Oct-16,1,0.910332271,0.820681165,1.3398,0.9881,9.0109,8.2645,1.315962627,1.396063102,104.74
31-Oct-16,1,0.910663874,0.81685999,1.3409,0.989,9.0321,8.2596,1.314233145,1.398405817,104.82
01-Nov-16,1,0.904568069,0.81679327,1.339,0.9754,8.9622,8.2153,1.306847883,1.391982183,104.15
02-Nov-16,1,0.901063255,0.812743823,1.3393,0.9732,8.9219,8.1898,1.305312622,1.372118551,103.3
03-Nov-16,1,0.900495272,0.802503812,1.3397,0.9739,8.9691,8.1862,1.301744337,1.362954886,102.98
04-Nov-16,1,0.897585495,0.798913478,1.3404,0.9684,8.9462,8.1591,1.303271211,1.365001365,103.12
07-Nov-16,1,0.905715062,0.806711843,1.3364,0.9743,9.0243,8.2349,1.293995859,1.361655773,104.46
08-Nov-16,1,0.906947216,0.807819695,1.3288,0.9779,8.9891,8.2295,1.288327751,1.353912808,105.16
09-Nov-16,1,0.916590284,0.806061583,1.3424,0.9845,9.0636,8.3439,1.309757695,1.373815084,105.67
10-Nov-16,1,0.918020747,0.79649542,1.3469,0.9868,9.0401,8.3654,1.313542624,1.386385692,106.83
11-Nov-16,1,0.921234454,0.793902826,1.3542,0.988,9.0958,8.3935,1.325205407,1.402524544,106.65
14-Nov-16,1,0.931358853,0.800640512,1.3557,0.9981,9.1559,8.4742,1.323801959,1.404889014,108.42
15-Nov-16,1,0.932661817,0.8027615,1.3448,1.0018,9.1888,8.4335,1.322926313,1.408252359,109.2
16-Nov-16,1,0.935366196,0.803664711,1.3446,1.0019,9.1991,8.4776,1.336898396,1.414427157,109.08
17-Nov-16,1,0.941087898,0.805347507,1.3521,1.0071,9.2434,8.5412,1.350256549,1.423487544,110.12
18-Nov-16,1,0.944465433,0.810241452,1.3505,1.0101,9.2988,8.5974,1.362769147,1.426533524,110.91
21-Nov-16,1,0.940733772,0.800384184,1.3418,1.0088,9.2206,8.5445,1.357036233,1.415227852,110.82
22-Nov-16,1,0.940999341,0.804958545,1.3441,1.0113,9.2179,8.5194,1.35098622,1.416029453,111.14
23-Nov-16,1,0.947597839,0.803664711,1.3488,1.0167,9.2787,8.6131,1.354096141,1.427144284,112.52
24-Nov-16,1,0.947508054,0.803148341,1.3492,1.0163,9.2484,8.5982,1.349892009,1.428163382,113.33
25-Nov-16,1,0.944376239,0.801474713,1.3519,1.0141,9.2497,8.5805,1.34354427,1.419849496,113.22
28-Nov-16,1,0.942151875,0.805412371,1.3412,1.0127,9.1987,8.5382,1.336541032,1.41382723,111.94
29-Nov-16,1,0.938967136,0.800448251,1.3432,1.0117,9.1766,8.5331,1.336183859,1.403508772,112.38
30-Nov-16,1,0.944376239,0.799616184,1.3437,1.0173,9.2304,8.5249,1.354096141,1.411831145,114.46
01-Dec-16,1,0.937998312,0.794218092,1.3319,1.0106,9.2213,8.4202,1.348617667,1.410835214,114.1
02-Dec-16,1,0.937734434,0.785607668,1.3292,1.0111,9.2146,8.4219,1.341021859,1.400364095,113.51
05-Dec-16,1,0.929022668,0.785422557,1.3271,1.0064,9.1152,8.3717,1.338329764,1.400364095,113.85
06-Dec-16,1,0.93300989,0.788767944,1.3277,1.0102,9.1265,8.4051,1.340302908,1.404494382,114.02
07-Dec-16,1,0.929973031,0.792016474,1.3234,1.0075,9.0713,8.3638,1.336541032,1.395673412,113.77
08-Dec-16,1,0.942063118,0.794533609,1.3191,1.0163,9.1274,8.4335,1.339943722,1.393922498,114.04
09-Dec-16,1,0.94688003,0.79541839,1.3179,1.0171,9.1893,8.5033,1.342462075,1.401345291,115.32
12-Dec-16,1,0.94029149,0.788705734,1.313,1.0134,9.1671,8.4377,1.33386688,1.390433815,115.02
13-Dec-16,1,0.941087898,0.79001422,1.3131,1.0121,9.1655,8.4258,1.333333333,1.388117712,115.19
14-Dec-16,1,0.949126803,0.795924865,1.3283,1.0204,9.2594,8.5769,1.350256549,1.404889014,117.04
15-Dec-16,1,0.960245823,0.805282654,1.3336,1.03,9.4092,8.6668,1.359064963,1.420858198,118.18
16-Dec-16,1,0.956846235,0.800256082,1.3336,1.0261,9.3392,8.6726,1.369112815,1.436162574,117.93
19-Dec-16,1,0.961353586,0.806776926,1.3408,1.0274,9.3846,8.687,1.38026225,1.443209698,117.09
