Dates,US,EE,BP,CD,SF,SK,NIB,AU,NZ,JY
23-Nov-01,2.15625,3.37375,3.94063,2.345,2.095,,6.9,4.35344,,0.07813
26-Nov-01,2.15563,3.36675,3.94313,2.33667,2.07833,,6.88,4.33,,0.07875
27-Nov-01,2.1675,3.37525,3.96469,2.335,2.1,,6.88,4.3025,,0.08
28-Nov-01,2.09625,3.37388,3.96859,2.30167,2.095,,6.93,4.2725,,0.08013
29-Nov-01,2.08125,3.3745,4,2.30167,2.06333,,6.89,4.25,,0.08063
30-Nov-01,2.03188,3.3575,4.02375,2.25,2.00333,,6.9,4.24,,0.08
03-Dec-01,2.0075,3.347,4.01875,2.21,1.97167,,6.88,4.235,,0.08
04-Dec-01,2,3.34625,3.99875,2.19833,1.965,,6.87,4.2475,,0.08
05-Dec-01,1.98125,3.347,3.9975,2.185,1.93333,,6.82,4.23469,,0.08063
06-Dec-01,2.02,3.36188,4.03641,2.21333,1.96,,6.8,4.23469,,0.08
07-Dec-01,2.00375,3.365,4.03923,2.21167,1.88667,,6.74,4.21969,,0.08
10-Dec-01,1.93,3.3575,4.03281,2.18333,1.875,,6.73,4.20969,,0.08
11-Dec-01,1.9,3.34763,4.025,2.17,1.88,,6.73,4.21469,,0.07875
12-Dec-01,1.86313,3.35,4.02781,2.14667,1.88333,,6.68,4.21219,,0.07875
13-Dec-01,1.87,3.34,4.03657,2.13333,1.88333,,6.46,4.18625,,0.08
14-Dec-01,1.895,3.34575,4.05875,2.14167,1.875,,6.5,4.21969,,0.08063
17-Dec-01,1.90125,3.35063,4.05375,2.14833,1.865,,6.57,4.22188,,0.08438
18-Dec-01,1.91,3.3475,4.04641,2.15167,1.87,,6.54,4.2475,,0.08375
19-Dec-01,1.9025,3.346,4.06,2.155,1.88167,,6.44,4.255,,0.08475
20-Dec-01,1.9025,3.34063,4.06,2.165,1.885,,6.42,4.25,,0.08413
21-Dec-01,1.9,3.33988,4.06313,2.11833,1.87667,,6.43,4.21469,,0.08388
24-Dec-01,1.90375,3.34125,4.07031,2.12167,1.85167,,6.42,4.20906,,0.08375
25-Dec-01,1.90375,3.34125,4.07031,2.12167,1.85167,,6.42,4.20906,,0.08375
26-Dec-01,1.90375,3.34125,4.07031,2.12167,1.85167,,6.42,4.20906,,0.08375
27-Dec-01,1.90875,3.3155,4.09344,2.11333,1.84167,,6.48,4.21438,,0.0975
28-Dec-01,1.88125,3.3,4.09719,2.09833,1.83833,,6.35,4.21219,,0.09875
31-Dec-01,1.88125,3.3,4.10625,2.1,1.83667,,6.37,4.2025,,0.09713
01-Jan-02,1.88125,3.3,4.10625,2.1,1.83667,,6.37,4.2025,,0.09713
02-Jan-02,1.86375,3.2755,4.06383,2.065,1.82667,,6.33,4.18375,,0.093
03-Jan-02,1.87563,3.27025,4.0275,2.06667,1.81333,,6.29,4.2,,0.08888
04-Jan-02,1.87,3.29213,4.03391,2.06333,1.81,,6.28,4.19438,,0.08875
07-Jan-02,1.87,3.31188,4.06313,2.055,1.80833,,6.3,4.19688,,0.0925
08-Jan-02,1.8425,3.3105,4.06188,2.04833,1.74,,6.25,4.2,,0.08875
09-Jan-02,1.84375,3.32438,4.08718,2.03333,1.71333,,6.26,4.2075,,0.08875
10-Jan-02,1.83125,3.3335,4.06188,2.025,1.74167,,6.29,4.19438,,0.0875
11-Jan-02,1.82688,3.34938,4.06188,2.025,1.73,,6.34,4.20969,,0.08625
14-Jan-02,1.72375,3.327,4.04266,1.84667,1.71167,,6.3,4.18625,,0.0875
15-Jan-02,1.72375,3.33,4.045,1.85833,1.71833,,6.25,4.19125,,0.0875
16-Jan-02,1.71563,3.33875,4.0475,1.98167,1.715,,6.21,4.18375,,0.09
17-Jan-02,1.74,3.34675,4.03032,2,1.69833,,6.22,4.17875,,0.08463
18-Jan-02,1.77,3.34375,4.03266,2.06,1.70167,,6.2,4.18625,,0.08813
21-Jan-02,1.79625,3.34638,4.02266,2.05833,1.71667,,6.21,4.20969,,0.0875
22-Jan-02,1.8,3.34925,4.03173,2.06,1.71333,,6.24,4.2,,0.0875
23-Jan-02,1.8,3.36,4.03032,2.07,1.72333,,6.22,4.245,,0.0875
24-Jan-02,1.81,3.37,4.0157,2.06333,1.72333,,6.51,4.27281,,0.08625
25-Jan-02,1.87,3.37663,4.03032,2.09,1.7,,6.44,4.27281,,0.08625
28-Jan-02,1.87,3.38013,4.03782,2.09667,1.71667,,6.45,4.27781,,0.08625
29-Jan-02,1.87,3.37438,4.03657,2.1,1.705,,6.47,4.27531,,0.08413
30-Jan-02,1.86,3.3625,4.0475,2.09,1.69167,,6.45,4.28281,,0.08625
31-Jan-02,1.88,3.36888,4.0575,2.11333,1.69667,,6.5,4.2775,,0.09
01-Feb-02,1.92,3.37563,4.06188,2.12667,1.67667,,6.53,4.28781,,0.09
04-Feb-02,1.90875,3.36375,4.05813,2.11,1.675,,6.54,4.28063,,0.08813
05-Feb-02,1.9,3.35688,4.04407,2.09833,1.64,,6.56,4.28063,,0.0925
06-Feb-02,1.9,3.35125,4.05125,2.1,1.665,,6.56,4.29281,,0.0925
07-Feb-02,1.9,3.35,4.04,2.10333,1.66833,,6.58,4.29281,,0.08875
08-Feb-02,1.9,3.35413,4.04032,2.1,1.66833,,6.59,4.28313,,0.09
11-Feb-02,1.8925,3.35375,4.05,2.11667,1.66167,,6.54,4.27781,,0.08875
12-Feb-02,1.89,3.3525,4.07063,2.11833,1.65833,,6.52,4.27813,,0.08875
13-Feb-02,1.9,3.36,4.05781,2.12667,1.665,,6.56,4.29281,,0.09438
14-Feb-02,1.91,3.35875,4.04532,2.145,1.67,,6.56,4.3025,,0.0925
15-Feb-02,1.91,3.353,4.04602,2.14833,1.68,,6.59,4.2975,,0.09
18-Feb-02,1.90375,3.3515,4.0575,2.13,1.68417,,6.61,4.28063,,0.09375
19-Feb-02,1.90125,3.3515,4.0475,2.12833,1.67167,,6.58,4.30063,,0.09563
20-Feb-02,1.9025,3.35,4.0475,2.12833,1.67833,,6.6,4.31375,,0.095
21-Feb-02,1.91,3.353,4.04875,2.12833,1.70167,,6.58,4.31625,,0.09563
22-Feb-02,1.90125,3.35313,4.05406,2.125,1.7,,6.55,4.3,,0.095
25-Feb-02,1.90125,3.3505,4.06,2.12417,1.69333,,6.57,4.3,,0.1
26-Feb-02,1.90125,3.36313,4.06156,2.13667,1.7,,6.57,4.28813,,0.105
27-Feb-02,1.91125,3.36438,4.055,2.145,1.73,,6.54,4.30063,,0.1125
28-Feb-02,1.9,3.36513,4.05625,2.12667,1.73833,,6.71,4.28531,,0.11375
01-Mar-02,1.90125,3.36525,4.055,2.13,1.74667,,6.68,4.28281,,0.11375
04-Mar-02,1.92,3.36875,4.075,2.15667,1.77667,,6.7,4.3,,0.11375
05-Mar-02,1.92,3.36488,4.07875,2.15667,1.77667,,6.7,4.3025,,0.11375
06-Mar-02,1.92,3.36738,4.075,2.15667,1.76667,,6.71,4.3025,,0.11125
07-Mar-02,1.92125,3.3685,4.0725,2.15667,1.76167,,6.73,4.30813,,0.11
08-Mar-02,1.96,3.37425,4.08672,2.205,1.75167,,6.74,4.32125,,0.11125
11-Mar-02,2,3.37238,4.09298,2.24667,1.75333,,6.72,4.33438,,0.105
12-Mar-02,2,3.37238,4.09594,2.24667,1.74,,6.74,4.33438,,0.0975
13-Mar-02,2,3.37063,4.10048,2.25667,1.72667,,6.72,4.35344,,0.10125
14-Mar-02,1.99,3.37675,4.10548,2.25333,1.72333,,6.74,4.36,,0.09938
15-Mar-02,2.01,3.37825,4.11125,2.295,1.68,,6.73,4.45969,,0.09875
18-Mar-02,2.01,3.38,4.13875,2.29167,1.66833,,6.72,4.44688,,0.10125
19-Mar-02,2.01,3.38,4.14875,2.3,1.675,,6.73,4.47719,,0.10375
20-Mar-02,1.99375,3.38,4.15406,2.275,1.69667,,6.71,4.495,,0.1
21-Mar-02,2.01875,3.39163,4.17625,2.29833,1.72333,,6.75,4.5,,0.1025
22-Mar-02,2.03,3.4,4.18813,2.40167,1.71667,,6.71,4.52813,,0.105
25-Mar-02,2.0375,3.43,4.21469,2.40333,1.71667,,6.7,4.54594,,0.0975
26-Mar-02,2.0475,3.45338,4.20984,2.4,1.69833,,6.7,4.6175,,0.0975
27-Mar-02,2.0375,3.45,4.18813,2.39,1.64833,,6.7,4.62625,,0.0925
28-Mar-02,2.03,3.45,4.18688,2.3875,1.635,,6.7,4.62,,0.0875
29-Mar-02,2.03,3.45,4.18688,2.3875,1.635,,6.7,4.62,,0.0875
01-Apr-02,2.03,3.45,4.18688,2.3875,1.635,,6.7,4.62,,0.0875
02-Apr-02,2.04,3.4495,4.20375,2.385,1.62833,,6.73,4.65313,,0.08375
03-Apr-02,2.02625,3.44138,4.20969,2.36667,1.61333,,6.75,4.56063,,0.08
04-Apr-02,2.0125,3.435,4.21109,2.33667,1.60667,,6.74,4.52531,,0.0825
05-Apr-02,2.01,3.43,4.195,2.32667,1.58833,,6.71,4.485,,0.084
08-Apr-02,1.98625,3.4215,4.18906,2.38333,1.58667,,6.71,4.485,,0.0825
09-Apr-02,1.99,3.42263,4.1925,2.41,1.61,,6.75,4.495,,0.08313
10-Apr-02,1.98,3.41163,4.1675,2.435,1.6,,6.78,4.485,,0.08375
11-Apr-02,1.98,3.413,4.16375,2.43333,1.58667,,6.79,4.52781,,0.08125
12-Apr-02,1.98,3.41013,4.15953,2.40333,1.545,,6.75,4.53844,,0.08125
15-Apr-02,1.97,3.4045,4.15578,2.38833,1.53,,6.74,4.56125,,0.0825
16-Apr-02,1.97,3.4,4.16031,2.35833,1.53667,,6.73,4.56125,,0.08
17-Apr-02,1.97,3.39938,4.16453,2.47667,1.585,,6.77,4.56313,,0.07875
18-Apr-02,1.94875,3.3935,4.1675,2.46667,1.605,,6.79,4.56375,,0.0775
19-Apr-02,1.94,3.39,4.16719,2.45833,1.57,,6.82,4.59094,,0.08125
22-Apr-02,1.94,3.38425,4.16578,2.46,1.575,,6.8,4.6075,,0.08
23-Apr-02,1.94,3.39,4.16625,2.45667,1.565,,6.79,4.605,,0.08
24-Apr-02,1.94,3.39075,4.1675,2.46333,1.55167,,6.78,4.6225,,0.07875
25-Apr-02,1.92875,3.3815,4.16031,2.47167,1.54333,,6.8,4.61,,0.0775
26-Apr-02,1.92125,3.38875,4.15453,2.46667,1.545,,6.8,4.59844,,0.07531
29-Apr-02,1.9125,3.3895,4.15156,2.47167,1.55,,6.8,4.56,,0.08063
30-Apr-02,1.92,3.385,4.15031,2.48333,1.57,,6.79,4.58344,,0.0825
01-May-02,1.92,3.38688,4.11813,2.52333,1.5,,6.79,4.58844,,0.08375
02-May-02,1.92,3.38225,4.1225,2.525,1.30167,,6.84,4.61125,,0.08063
03-May-02,1.92,3.41588,4.13063,2.53167,1.29167,,6.83,4.645,,0.07969
06-May-02,1.92,3.41325,4.13063,2.53167,1.29167,,6.87,4.645,,0.07969
07-May-02,1.9,3.40625,4.1325,2.52333,1.26667,,6.83,4.635,,0.08313
08-May-02,1.89625,3.41438,4.13375,2.515,1.27667,,6.81,4.70719,,0.08313
09-May-02,1.915,3.42538,4.14828,2.53667,1.3,,6.81,4.7375,,0.08125
10-May-02,1.9,3.42525,4.14453,2.55167,1.29333,,6.84,4.7425,,0.07938
13-May-02,1.9,3.43,4.1375,2.61,1.29,,6.87,4.7425,,0.07656
14-May-02,1.9,3.48,4.135,2.63167,1.28167,,6.82,4.7475,,0.0775
15-May-02,1.92,3.5,4.155,2.66167,1.28167,,6.82,4.79031,,0.07875
16-May-02,1.91,3.49463,4.15688,2.665,1.27667,,6.81,4.80813,,0.07688
17-May-02,1.9025,3.52988,4.16375,2.665,1.28333,,6.81,4.81813,,0.07688
20-May-02,1.9075,3.52213,4.17,2.66833,1.28333,,6.81,4.83344,,0.0775
21-May-02,1.9,3.5205,4.16375,2.68,1.28167,,6.81,4.84094,,0.07813
22-May-02,1.89625,3.48025,4.15203,2.67833,1.24333,,6.87,4.83344,,0.076
23-May-02,1.9,3.48063,4.1675,2.68167,1.23833,,6.94,4.84344,,0.07463
24-May-02,1.9,3.482,4.17375,2.68667,1.24833,,6.93,4.8875,,0.07438
27-May-02,1.9,3.485,4.1775,2.68833,1.28,,6.97,4.90156,,0.07438
28-May-02,1.9,3.49588,4.17625,2.69667,1.29333,,7.04,4.9125,,0.0725
29-May-02,1.89875,3.49463,4.1725,2.70167,1.27,,7.06,4.915,,0.06969
30-May-02,1.8975,3.48413,4.18219,2.71833,1.25667,,7.03,4.93188,,0.06969
31-May-02,1.89625,3.48313,4.19063,2.73,1.23167,,7.04,5.0125,,0.0725
03-Jun-02,1.89625,3.48051,4.19063,2.73,1.23167,,7.02,5.0125,,0.0725
04-Jun-02,1.89625,3.47938,4.19063,2.73,1.23167,,7.1,5.0125,,0.0725
05-Jun-02,1.89125,3.47038,4.21125,2.75167,1.25333,,7.09,5,,0.07375
06-Jun-02,1.89,3.47313,4.23484,2.75667,1.265,,7.12,4.995,,0.0725
07-Jun-02,1.89,3.46875,4.18531,2.775,1.26333,,7.12,4.9775,,0.0725
10-Jun-02,1.89,3.4675,4.17875,2.76833,1.26833,,7.15,4.985,,0.07125
11-Jun-02,1.89,3.46388,4.17719,2.76667,1.27,,7.15,4.9975,,0.07125
12-Jun-02,1.88688,3.46388,4.17625,2.77167,1.27,,7.17,4.97,,0.07
13-Jun-02,1.88688,3.46813,4.18531,2.78667,1.26833,,7.17,5,,0.07
14-Jun-02,1.87938,3.46288,4.18313,2.785,1.26,,7.17,5.0125,,0.07
17-Jun-02,1.87875,3.4625,4.18594,2.76333,1.25667,,7.11,5.0125,,0.06813
18-Jun-02,1.88,3.4625,4.195,2.79,1.27,,7.14,5.01,,0.0675
19-Jun-02,1.87438,3.46275,4.19,2.79833,1.26833,,7.13,4.9975,,0.0675
20-Jun-02,1.87,3.464,4.18219,2.815,1.25167,,7.16,4.9925,,0.07
21-Jun-02,1.87438,3.46463,4.17,2.85333,1.245,,7.16,5.02781,,0.06875
24-Jun-02,1.87,3.46288,4.16203,2.86333,1.23833,,7.15,5.055,,0.06875
25-Jun-02,1.87,3.46013,4.15656,2.87167,1.23667,,7.07,5.08344,,0.06688
26-Jun-02,1.855,3.4375,4.12125,2.85667,1.22167,,7.04,5.01781,,0.065
27-Jun-02,1.86,3.44125,4.12875,2.835,1.235,,7.04,5.09688,,0.07125
28-Jun-02,1.86,3.44,4.14656,2.85167,1.24333,,7.12,5.11625,,0.07125
01-Jul-02,1.86,3.43375,4.14875,2.85833,1.23333,,7.14,5.09594,,0.07188
02-Jul-02,1.86,3.43438,4.14953,2.85667,1.23333,,7.18,5.06313,,0.07313
03-Jul-02,1.86,3.4305,4.15031,2.84333,1.2,,7.13,5.0025,,0.07375
04-Jul-02,1.86,3.43625,4.15,2.84333,1.19333,,7.3,5.03281,,0.07438
05-Jul-02,1.86,3.43213,4.1325,2.84,1.19,,7.28,5.03031,,0.07438
08-Jul-02,1.86,3.43188,4.135,2.88333,1.19333,,7.29,5.0175,,0.07188
09-Jul-02,1.86,3.42813,4.12563,2.90167,1.19167,,7.29,5.0025,,0.07125
10-Jul-02,1.86,3.4225,4.085,2.90667,1.18333,,7.27,4.9825,,0.07375
11-Jul-02,1.86,3.41,4.075,2.90667,1.16833,,7.28,4.93,,0.07375
12-Jul-02,1.86,3.41063,4.07438,2.88167,1.17,,7.26,4.925,,0.0725
15-Jul-02,1.86,3.40913,4.06813,2.88333,1.16833,,7.25,4.89125,,0.07375
16-Jul-02,1.855,3.4075,4.03016,2.85833,1.17167,,7.28,4.88,,0.07125
17-Jul-02,1.86,3.4065,4.02766,2.87,1.17,,7.26,4.93188,,0.07063
18-Jul-02,1.86,3.40375,4.03031,2.87667,1.16167,,7.27,4.92688,,0.07188
19-Jul-02,1.86,3.40063,4.02625,2.87333,1.14333,,7.28,4.92938,,0.07188
22-Jul-02,1.85438,3.3975,4.015,2.875,1.09667,,7.25,4.9175,,0.0725
23-Jul-02,1.85125,3.4,4.015,2.84167,1.09333,,7.24,4.92,,0.07188
24-Jul-02,1.82,3.3775,3.99375,2.80333,1.04833,,7.24,4.86125,,0.06875
25-Jul-02,1.8275,3.383,3.98625,2.85333,1.045,,7.27,4.8525,,0.06688
26-Jul-02,1.81,3.37875,3.98,2.85333,1.04333,,7.27,4.84844,,0.0675
29-Jul-02,1.81,3.372,3.98875,2.85333,0.85167,,7.25,4.84438,,0.06813
30-Jul-02,1.8225,3.38,4.0025,2.87833,0.84,,7.24,4.86719,,0.06688
31-Jul-02,1.82375,3.3775,4.0025,2.88333,0.82167,,7.25,4.89563,,0.06813
01-Aug-02,1.8125,3.36988,3.9775,2.87667,0.795,,7.27,4.91906,,0.06688
02-Aug-02,1.8,3.36013,3.97109,2.85,0.77333,,7.32,4.885,,0.06688
05-Aug-02,1.77,3.33838,3.95664,2.825,0.75,,7.31,4.89656,,0.06625
06-Aug-02,1.7575,3.3305,3.96109,2.8,0.75833,,7.25,4.87875,,0.06563
07-Aug-02,1.76,3.34,3.95734,2.81833,0.78833,,7.26,4.8725,,0.0675
08-Aug-02,1.7425,3.33263,3.95625,2.82,0.79833,,7.28,4.85875,,0.06625
09-Aug-02,1.7525,3.34,3.97375,2.81833,0.81167,,7.32,4.84188,,0.06563
12-Aug-02,1.75,3.3375,3.97219,2.825,0.815,,7.31,4.87125,,0.06625
13-Aug-02,1.75,3.33625,3.97375,2.83667,0.82,,7.32,4.87875,,0.06813
14-Aug-02,1.73313,3.32263,3.96844,2.83167,0.80667,,7.29,4.87,,0.0675
15-Aug-02,1.7575,3.336,3.98375,2.88333,0.79333,,7.27,4.88375,,0.0675
16-Aug-02,1.76,3.35,3.9825,2.9,0.79167,,7.28,4.89,,0.0675
19-Aug-02,1.77,3.35625,4,2.92,0.78833,,7.25,4.93188,,0.0675
20-Aug-02,1.77,3.35063,4.0025,2.925,0.79,,7.23,4.92938,,0.06625
21-Aug-02,1.77,3.35063,4.0025,2.92333,0.79,,7.22,4.92938,,0.065
22-Aug-02,1.78,3.36375,4.00945,2.95167,0.78,,7.21,4.9425,,0.065
23-Aug-02,1.79625,3.36688,4.0082,3.00833,0.79167,,7.21,4.9475,,0.065
26-Aug-02,1.79625,3.36688,4.0082,3.00833,0.79167,,7.2,4.9475,,0.065
27-Aug-02,1.8,3.36463,4.015,3.015,0.77167,,7.22,4.9475,,0.06563
28-Aug-02,1.82,3.36525,4.01375,3.05333,0.75167,,7.2,4.97219,,0.06625
29-Aug-02,1.81375,3.35563,4.00125,3.04167,0.74333,,7.19,4.96188,,0.06688
30-Aug-02,1.80625,3.35475,4.00875,3.04167,0.75167,,7.22,4.93625,,0.06438
02-Sep-02,1.80875,3.34875,4.0125,3.04333,0.74667,,7.21,4.90813,,0.06438
03-Sep-02,1.80188,3.34,4,3.04333,0.745,,7.21,4.84094,,0.0625
04-Sep-02,1.7825,3.32513,3.98375,3.02667,0.72833,,7.21,4.83938,,0.06438
05-Sep-02,1.78,3.31675,3.9825,2.905,0.72,,7.23,4.84438,,0.065
06-Sep-02,1.775,3.30575,3.98125,2.88333,0.69833,,7.24,4.83344,,0.065
09-Sep-02,1.80125,3.32,4,2.92333,0.725,,7.19,4.84094,,0.06438
10-Sep-02,1.81625,3.312,4.01625,2.94,0.73667,,7.15,4.84844,,0.06438
11-Sep-02,1.81938,3.31325,4.015,2.92667,0.75167,,7.11,4.875,,0.06438
12-Sep-02,1.82625,3.31125,4.01125,2.92833,0.71833,,7.16,4.92688,,0.06438
13-Sep-02,1.82,3.31,4.00625,2.93,0.71667,,7.16,4.91406,,0.06563
16-Sep-02,1.82,3.31,4,2.93,0.715,,7.14,4.90313,,0.06563
17-Sep-02,1.83,3.31,4.00875,2.96,0.735,,7.11,4.9225,,0.06688
18-Sep-02,1.82,3.31,3.99875,2.96833,0.72667,,7.13,4.90813,,0.06563
19-Sep-02,1.82,3.30713,3.99875,2.985,0.72833,,7.11,4.89281,,0.065
20-Sep-02,1.8,3.30063,3.98,2.95167,0.72833,,7.03,4.88375,,0.06438
23-Sep-02,1.79625,3.29525,3.97609,2.965,0.73667,,7.1,4.8675,,0.065
24-Sep-02,1.79438,3.29088,3.96344,2.92667,0.74667,,7.11,4.8725,,0.06313
25-Sep-02,1.79063,3.29125,3.95734,2.93,0.74167,,7.1,4.875,,0.065
26-Sep-02,1.79813,3.29,3.96594,2.95167,0.75,,7.11,4.88531,,0.065
27-Sep-02,1.80625,3.3,3.96469,2.93667,0.76833,,7.12,4.87375,,0.06875
30-Sep-02,1.79,3.29213,3.94063,2.915,0.74833,,7.16,4.85594,,0.06875
01-Oct-02,1.76188,3.27613,3.91578,2.895,0.73333,,7.19,4.86875,,0.06875
02-Oct-02,1.77,3.27938,3.93,2.89833,0.745,,7.18,4.87125,,0.06875
03-Oct-02,1.76,3.26175,3.92125,2.885,0.74167,,7.2,4.87375,,0.06875
04-Oct-02,1.76,3.25138,3.93,2.885,0.74667,,7.21,4.85344,,0.07125
07-Oct-02,1.76,3.21288,3.93,2.905,0.74667,,7.16,4.83344,,0.07125
08-Oct-02,1.76563,3.225,3.93219,2.905,0.74833,,7.13,4.84438,,0.07
09-Oct-02,1.77,3.22875,3.93594,2.90333,0.755,,7.1,4.86625,,0.07125
10-Oct-02,1.76375,3.222,3.935,2.90333,0.75167,,7.13,4.86625,,0.0725
11-Oct-02,1.775,3.26,3.96484,2.90833,0.77667,,7.09,4.86625,,0.07125
14-Oct-02,1.78,3.27075,3.97359,2.90333,0.80167,,7.1,4.85344,,0.0725
15-Oct-02,1.8025,3.28038,3.9875,2.91,0.79833,,7.09,4.86625,,0.07188
16-Oct-02,1.8225,3.30038,3.9825,2.92667,0.81,,7.05,4.8825,,0.07188
17-Oct-02,1.84,3.31006,3.9975,2.925,0.79833,,7.04,4.89656,,0.07188
18-Oct-02,1.8275,3.28625,3.99563,2.91667,0.78,,7.06,4.88375,,0.0725
21-Oct-02,1.82625,3.26938,3.99563,2.895,0.78,,7.1,4.87875,,0.07
22-Oct-02,1.84,3.25413,4,2.91,0.78,,7.07,4.90563,,0.07063
23-Oct-02,1.83875,3.24875,3.98375,2.905,0.77333,,7.1,4.88875,,0.07188
24-Oct-02,1.83,3.24,3.99375,2.89667,0.76833,,7.11,4.87875,,0.07188
25-Oct-02,1.82,3.25538,3.99375,2.88167,0.755,,7.12,4.86625,,0.07188
28-Oct-02,1.7775,3.26088,3.9825,2.88333,0.75333,,7.13,4.875,,0.07313
29-Oct-02,1.76,3.27,3.975,2.88167,0.75167,,7.14,4.8725,,0.0725
30-Oct-02,1.70688,3.25,3.96609,2.86833,0.73667,,7.09,4.88125,,0.07188
31-Oct-02,1.68625,3.25581,3.95,2.86333,0.74333,,7.14,4.86875,,0.0725
01-Nov-02,1.65875,3.23625,3.93594,2.855,0.73667,,7.16,4.86625,,0.075
04-Nov-02,1.63375,3.22875,3.92594,2.85833,0.74167,,7.14,4.84594,,0.07375
05-Nov-02,1.62,3.21,3.915,2.86333,0.74167,,7.17,4.83844,,0.07375
06-Nov-02,1.61,3.21113,3.915,2.87333,0.73833,,7.14,4.835,,0.075
07-Nov-02,1.395,3.1395,3.84047,2.84,0.63833,,7.08,4.77781,,0.0725
08-Nov-02,1.395,3.20063,3.96,2.82833,0.65667,,7.09,4.78031,,0.0725
11-Nov-02,1.3975,3.18275,3.97875,2.83,0.665,,7.12,4.75,,0.07188
12-Nov-02,1.4,3.168,3.96484,2.83167,0.69333,,7.05,4.7475,,0.06813
13-Nov-02,1.4,3.13725,3.98188,2.83,0.695,,6.98,4.7375,,0.06563
14-Nov-02,1.405,3.113,3.98875,2.83,0.705,,7.03,4.75,,0.0725
15-Nov-02,1.42031,3.11675,3.98742,2.845,0.71167,,7.03,4.775,,0.07188
18-Nov-02,1.42,3.09625,3.99875,2.84,0.71167,,7.06,4.775,,0.07313
19-Nov-02,1.42,3.08588,3.9875,2.83667,0.71333,,7.08,4.7675,,0.06688
20-Nov-02,1.42,3.07956,3.97625,2.83333,0.72833,,7.08,4.78281,,0.07188
21-Nov-02,1.42375,3.04031,3.9925,2.84667,0.725,,7.09,4.80563,,0.07188
22-Nov-02,1.42625,3.041,3.99305,2.85833,0.73333,,7.08,4.81063,,0.06938
25-Nov-02,1.43,3.04938,3.9975,2.855,0.74,,7.08,4.81063,,0.07
26-Nov-02,1.4275,3.04988,3.99625,2.84333,0.74833,,7.11,4.80813,,0.07063
27-Nov-02,1.42,3.04116,4.0025,2.84167,0.745,,7.08,4.80563,,0.06688
28-Nov-02,1.42563,3.04375,4.03016,2.85167,0.74833,,7.08,4.80375,,0.06375
29-Nov-02,1.425,3.04413,4.03141,2.85167,0.745,,7.11,4.77781,,0.0675
02-Dec-02,1.4225,3.03294,4.04141,2.83833,0.74333,,7.1,4.77781,,0.06375
03-Dec-02,1.42125,3.01,4.02516,2.84,0.735,,7.1,4.7875,,0.06313
04-Dec-02,1.42,2.98188,4.0175,2.84,0.735,,6.98,4.77781,,0.06125
05-Dec-02,1.42,2.96244,4.015,2.83667,0.70167,,6.87,4.765,,0.06125
06-Dec-02,1.42,2.91063,4.0157,2.83833,0.70833,,6.88,4.77781,,0.06563
09-Dec-02,1.41125,2.91294,4.01445,2.83833,0.69,,6.88,4.78031,,0.06563
10-Dec-02,1.41,2.91313,4.00695,2.835,0.68,,6.85,4.77531,,0.06375
11-Dec-02,1.41,2.916,4,2.835,0.67833,,6.82,4.7875,,0.06375
12-Dec-02,1.41,2.92938,4.00125,2.83167,0.655,,6.46,4.79281,,0.06
13-Dec-02,1.41,2.93613,3.9975,2.83333,0.68167,,6.4,4.78531,,0.06438
16-Dec-02,1.41,2.93963,4.00945,2.83667,0.68833,,6.41,4.78531,,0.0575
17-Dec-02,1.41,2.94125,4.01258,2.845,0.695,,6.39,4.77531,,0.05875
18-Dec-02,1.41,2.93563,4.0157,2.845,0.69333,,6.38,4.77781,,0.05125
19-Dec-02,1.4,2.93738,4.0132,2.84,0.69667,,6.34,4.77281,,0.05625
20-Dec-02,1.4,2.94063,4.01445,2.84333,0.69833,,6.32,4.765,,0.06125
23-Dec-02,1.4,2.94425,4.02766,2.84667,0.7,,6.35,4.7775,,0.05625
24-Dec-02,1.4,2.94406,4.03266,2.84333,0.67333,,6.35,4.7725,,0.0575
25-Dec-02,1.4,2.94406,4.03266,2.84333,0.67333,,6.35,4.7725,,0.0575
26-Dec-02,1.4,2.94406,4.03266,2.84333,0.67333,,6.35,4.7725,,0.0575
27-Dec-02,1.4,2.92438,4.0225,2.835,0.64667,,6.35,4.78031,,0.06375
30-Dec-02,1.38,2.8615,4.02,2.83167,0.60833,,6.34,4.765,,0.065
31-Dec-02,1.38,2.86125,4.0225,2.82833,0.61667,,6.34,4.7525,,0.065
01-Jan-03,1.38,2.86125,4.0225,2.82833,0.61667,,6.34,4.7525,,0.065
02-Jan-03,1.38,2.85625,4.01445,2.82333,0.60167,,6.28,4.75,,0.06875
03-Jan-03,1.39,2.86163,4.0075,2.82667,0.62833,,6.22,4.765,,0.06375
06-Jan-03,1.38875,2.86,4.00125,2.83,0.635,,6.19,4.76,,0.06
07-Jan-03,1.3875,2.85425,4.0025,2.83167,0.62833,,6.13,4.75,,0.0625
08-Jan-03,1.38,2.84913,3.9975,2.825,0.62667,,6.09,4.7725,,0.06063
09-Jan-03,1.38,2.82925,3.97609,2.82167,0.62333,,6.05,4.7575,,0.06438
10-Jan-03,1.38,2.83388,4.00375,2.825,0.63167,,6.05,4.7675,,0.065
13-Jan-03,1.37563,2.828,3.99625,2.83667,0.635,,6.01,4.76,,0.065
14-Jan-03,1.37313,2.82425,4.00875,2.83667,0.63667,,5.89,4.77,,0.06375
15-Jan-03,1.37,2.8255,4.0125,2.84333,0.635,,5.9,4.7525,,0.06
